row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,city,state,country,postal_code,market,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority
37049,ca2013125850,2013-01-22,28012013,standard class,fp14320,frank preis,consumer,san diego,california,united states,92037.0,us,west,offla10004484,office supplies,labels,avery 476,20.65,5,0.0,9.499,0.28,medium
37100,us2014106796,2014-05-13,20052014,standard class,jp16135,julie prescott,home office,springfield,ohio,united states,45503.0,us,east,offar10003504,office supplies,art,newell 347,10.272,3,0.2,1.1556,0.28,medium
37816,us2014116652,2014-09-16,20092014,standard class,rd19480,rick duston,consumer,san francisco,california,united states,94122.0,us,west,offbi10004528,office supplies,binders,cardinal poly pocket divider pockets for ring binders,2.688,1,0.2,0.84,0.28,high
39262,ca2014104864,2014-11-19,24112014,second class,js15685,jim sink,corporate,miramar,florida,united states,33023.0,us,south,offpa10003309,office supplies,paper,xerox 211,41.472,8,0.2,14.5152,0.28,medium
40541,ca2011113271,2011-07-09,14072011,standard class,ds13030,darrin sayre,home office,san francisco,california,united states,94122.0,us,west,offar10003251,office supplies,art,prang drawing pencil set,5.56,2,0.0,2.224,0.28,medium
31571,ca2014118136,2014-09-17,18092014,first class,bb10990,barry blumstein,corporate,inglewood,california,united states,90301.0,us,west,offpa10002615,office supplies,paper,ampad gold fibre wirebound steno books 6 x 9 gregg ruled,8.82,2,0.0,4.0572,0.27,high
32851,ca2012111507,2012-02-06,13022012,standard class,vw21775,victoria wilson,corporate,bellevue,washington,united states,98006.0,us,west,offar10001315,office supplies,art,newell 310,5.28,3,0.0,1.5312,0.27,low
33110,us2014161193,2014-11-21,27112014,standard class,bt11680,brian thompson,consumer,newark,ohio,united states,43055.0,us,east,furfu10000206,furniture,furnishings,ge general purpose extra long life showcase  floodlight incandescent bulbs,4.656,2,0.2,1.5714,0.27,low
34044,us2012165449,2012-11-22,26112012,standard class,ap10720,anne pryor,home office,frisco,texas,united states,75034.0,us,central,tecac10004127,technology,accessories,sandisk cruzer 8 gb usb flash drive,27.168,4,0.2,-1.3584,0.27,medium
34888,ca2011154186,2011-12-13,15122011,second class,ra19285,ralph arnett,consumer,houston,texas,united states,77070.0,us,central,offsu10001574,office supplies,supplies,acme value line scissors,2.92,1,0.2,0.365,0.27,medium
36181,ca2014104080,2014-03-09,16032014,standard class,ah10210,alan hwang,consumer,anaheim,california,united states,92804.0,us,west,offar10001972,office supplies,art,newell 323,3.36,2,0.0,0.8736,0.27,medium
36752,ca2014160962,2014-04-29,03052014,standard class,mc17605,matt connell,corporate,philadelphia,pennsylvania,united states,19143.0,us,east,offar10003056,office supplies,art,newell 341,6.848,2,0.2,0.7704,0.27,medium
36899,ca2013117919,2013-08-28,30082013,second class,tb21355,todd boyes,corporate,houston,texas,united states,77041.0,us,central,offst10003572,office supplies,storage,portfile personal file boxes,14.16,1,0.2,1.062,0.27,medium
36999,us2011123519,2011-12-14,21122011,standard class,ss20875,sung shariari,consumer,marion,ohio,united states,43302.0,us,east,offar10003829,office supplies,art,newell 35,2.624,1,0.2,0.2952,0.27,low
39356,ca2012121188,2012-08-28,04092012,standard class,cb12025,cassandra brandow,consumer,los angeles,california,united states,90049.0,us,west,furfu10003981,furniture,furnishings,eldon wave desk accessories,4.16,2,0.0,1.7472,0.27,medium
39388,ca2012127502,2012-12-10,14122012,standard class,mt17815,meg tillman,consumer,san francisco,california,united states,94110.0,us,west,offla10001613,office supplies,labels,avery file folder labels,5.76,2,0.0,2.8224,0.27,medium
39769,us2014132031,2014-04-24,28042014,standard class,pn18775,parhena norris,home office,clarksville,tennessee,united states,37042.0,us,south,offla10000081,office supplies,labels,avery 496,3.0,1,0.2,1.05,0.27,medium
40056,ca2013114307,2013-07-23,27072013,standard class,mf17665,maureen fritzler,corporate,columbia,maryland,united states,21044.0,us,east,offbi10002012,office supplies,binders,wilson jones easy flow ii sheet lifters,5.4,3,0.0,2.592,0.27,medium
40061,ca2012107083,2012-11-21,27112012,standard class,bb11545,brenda bowman,corporate,fort worth,texas,united states,76106.0,us,central,offar10002257,office supplies,art,eldon spacemaker box quicksnap lid clear,5.344,2,0.2,0.7348,0.27,medium
40688,ca2014162474,2014-03-14,17032014,first class,fh14275,frank hawley,corporate,aurora,illinois,united states,60505.0,us,central,tecph10004700,technology,phones,powergen dual usb car charger,7.992,1,0.2,2.5974,0.27,medium
31367,ca2013106075,2013-09-19,24092013,standard class,hm14980,henry macallister,consumer,new york city,new york,united states,10009.0,us,east,offbi10004654,office supplies,binders,avery binding system hidden tab executive style index sets,4.616,1,0.2,1.731,0.26,medium
33514,ca2011151953,2011-09-20,25092011,standard class,db13555,dorothy badders,corporate,jacksonville,florida,united states,32216.0,us,south,offar10003469,office supplies,art,nontoxic chalk,2.816,2,0.2,0.9856,0.26,medium
33541,ca2014103380,2014-11-22,26112014,standard class,bf11005,barry franz,home office,pasadena,california,united states,91104.0,us,west,offfa10004248,office supplies,fasteners,advantus tpin paper clips,9.02,2,0.0,3.5178,0.26,medium
33907,ca2011127446,2011-11-25,30112011,standard class,mc17590,matt collister,corporate,arlington,texas,united states,76017.0,us,central,offla10000248,office supplies,labels,avery 52,5.904,2,0.2,1.9926,0.26,medium
35014,ca2013142370,2013-09-20,24092013,standard class,tp21130,theone pippenger,consumer,columbus,georgia,united states,31907.0,us,south,offsu10003002,office supplies,supplies,letter slitter,5.04,2,0.0,0.1512,0.26,medium
36440,ca2013111213,2013-04-02,06042013,standard class,fp14320,frank preis,consumer,new york city,new york,united states,10009.0,us,east,offbi10004140,office supplies,binders,avery nonstick binders,3.592,1,0.2,1.1225,0.26,medium
37285,ca2013163776,2013-07-20,26072013,standard class,js16030,joy smith,consumer,hattiesburg,mississippi,united states,39401.0,us,south,offbi10000404,office supplies,binders,avery printable repositionable plastic tabs,8.6,1,0.0,4.042,0.26,medium
37369,ca2012120901,2012-12-31,04012013,standard class,bg11035,barry gonzalez,consumer,austin,texas,united states,78745.0,us,central,offfa10001561,office supplies,fasteners,stockwell push pins,3.488,2,0.2,0.5668,0.26,high
37395,ca2014100111,2014-09-21,27092014,standard class,sv20365,seth vernon,consumer,new york city,new york,united states,10035.0,us,east,offfa10000304,office supplies,fasteners,advantus push pins,4.36,2,0.0,1.7876,0.26,medium
37694,ca2014131632,2014-11-01,05112014,standard class,ah10120,adrian hane,home office,dallas,texas,united states,75217.0,us,central,offar10003651,office supplies,art,newell 350,5.248,2,0.2,0.5904,0.26,medium
39003,ca2013114601,2013-08-27,03092013,standard class,aa10480,andrew allen,consumer,detroit,michigan,united states,48234.0,us,central,offar10002578,office supplies,art,newell 335,8.64,3,0.0,2.5056,0.26,medium
40379,ca2014169005,2014-11-03,07112014,standard class,bg11035,barry gonzalez,consumer,springfield,virginia,united states,22153.0,us,south,offar10000246,office supplies,art,newell 318,5.56,2,0.0,1.4456,0.26,medium
31557,ca2014163139,2014-12-02,04122014,second class,cc12670,craig carreira,consumer,new york city,new york,united states,10009.0,us,east,offbi10003460,office supplies,binders,acco 3hole punch,17.52,5,0.2,6.132,0.25,high
32782,ca2011119032,2011-11-27,03122011,standard class,ms17770,maxwell schwartz,consumer,new york city,new york,united states,10035.0,us,east,offfa10003021,office supplies,fasteners,staples,3.76,2,0.0,1.316,0.25,medium
33073,ca2011118976,2011-04-28,03052011,standard class,my18295,muhammed yedwab,corporate,baltimore,maryland,united states,21215.0,us,east,offla10000452,office supplies,labels,avery 488,3.15,1,0.0,1.512,0.25,medium
33672,ca2014119669,2014-01-25,31012014,standard class,tp21130,theone pippenger,consumer,smyrna,georgia,united states,30080.0,us,south,offfa10000053,office supplies,fasteners,revere boxed rubber bands by revere,5.67,3,0.0,0.1134,0.25,medium
34553,ca2012155453,2012-08-09,14082012,standard class,ra19885,ruben ausman,corporate,jacksonville,florida,united states,32216.0,us,south,offla10001613,office supplies,labels,avery file folder labels,4.608,2,0.2,1.6704,0.25,medium
34582,ca2014150525,2014-02-21,26022014,standard class,jp16135,julie prescott,home office,muskogee,oklahoma,united states,74403.0,us,central,offar10002375,office supplies,art,newell 351,6.56,2,0.0,1.9024,0.25,medium
34698,ca2011102274,2011-11-21,26112011,standard class,dh13075,dave hallsten,corporate,richmond,kentucky,united states,40475.0,us,south,offar10002833,office supplies,art,newell 322,5.46,3,0.0,1.4742,0.25,medium
35193,ca2014134285,2014-12-08,13122014,standard class,ds13180,david smith,corporate,san antonio,texas,united states,78207.0,us,central,offfa10000611,office supplies,fasteners,binder clips by oic,3.552,3,0.2,1.2432,0.25,medium
36700,ca2014123043,2014-08-25,30082014,standard class,ah10195,alan haines,corporate,new york city,new york,united states,10024.0,us,east,offbi10000138,office supplies,binders,acco translucent poly ring binders,3.744,1,0.2,1.3104,0.25,medium
37157,ca2012157434,2012-04-29,04052012,second class,jk15640,jim kriz,home office,philadelphia,pennsylvania,united states,19120.0,us,east,offpa10001526,office supplies,paper,xerox 1949,7.968,2,0.2,2.8884,0.25,medium
38495,us2012156797,2012-08-11,15082012,standard class,po19180,philisse overcash,home office,new york city,new york,united states,10035.0,us,east,offar10001427,office supplies,art,newell 330,11.96,2,0.0,3.1096,0.25,medium
39036,ca2011154781,2011-11-21,26112011,standard class,sc20680,steve carroll,home office,san francisco,california,united states,94110.0,us,west,offpa10001609,office supplies,paper,tops wirebound message log books,6.58,2,0.0,3.0268,0.25,medium
40306,ca2014106047,2014-07-13,19072014,standard class,cs11860,cari schnelling,consumer,fairfield,ohio,united states,45014.0,us,east,offpa10000791,office supplies,paper,wirebound message books four 2 34 x 5 forms per page 200 sets per book,3.816,1,0.2,1.1925,0.25,medium
40826,ca2014101637,2014-03-25,26032014,same day,ac10615,ann chong,corporate,beaumont,texas,united states,77705.0,us,central,offst10002352,office supplies,storage,iris project case,12.768,2,0.2,0.9576,0.25,medium
33885,ca2013137729,2013-05-06,10052013,standard class,bf11005,barry franz,home office,los angeles,california,united states,90004.0,us,west,offst10001505,office supplies,storage,perma storall hanging file box 13 18w x 12 14d x 10 12h,5.98,1,0.0,1.0166,0.24,medium
34870,ca2014117023,2014-08-08,13082014,standard class,jw15955,joni wasserman,consumer,long beach,new york,united states,11561.0,us,east,offar10003602,office supplies,art,quartet omega colored chalk 12pack,11.68,2,0.0,5.4896,0.24,medium
34990,us2012131359,2012-10-30,02112012,second class,fa14230,frank atkinson,corporate,denver,colorado,united states,80219.0,us,west,furfu10003026,furniture,furnishings,eldon regeneration recycled desk accessories black,15.488,4,0.2,3.6784,0.24,medium
35251,ca2011133228,2011-04-04,09042011,standard class,ms17710,maurice satty,consumer,detroit,michigan,united states,48205.0,us,central,furfu10004020,furniture,furnishings,advantus panel wall acrylic frame,5.47,1,0.0,2.3521,0.24,medium
35571,ca2012142692,2012-10-23,28102012,standard class,ag10495,andrew gjertsen,corporate,seattle,washington,united states,98105.0,us,west,offbi10004140,office supplies,binders,avery nonstick binders,3.592,1,0.2,1.1225,0.24,medium
36057,ca2011121573,2011-11-03,07112011,standard class,sg20605,speros goranitis,consumer,new york city,new york,united states,10009.0,us,east,offbi10003712,office supplies,binders,acco pressboard covers with storage hooks 14 78 x 11 light blue,7.856,2,0.2,2.8478,0.24,high
36608,ca2013123414,2013-08-22,28082013,standard class,su20665,stephanie ulpright,home office,greenville,north carolina,united states,27834.0,us,south,offla10004559,office supplies,labels,avery 49,9.216,4,0.2,3.3408,0.24,medium
36950,us2011134187,2011-11-04,11112011,standard class,th21235,tiffany house,corporate,long beach,california,united states,90805.0,us,west,offar10000940,office supplies,art,newell 343,2.94,1,0.0,0.7938,0.24,medium
38894,ca2011131947,2011-09-17,22092011,standard class,ja15970,joseph airdo,consumer,springfield,oregon,united states,97477.0,us,west,offar10001473,office supplies,art,newell 313,5.248,2,0.2,0.4592,0.24,medium
39626,ca2014118577,2014-10-07,12102014,standard class,xp21865,xylona preis,consumer,belleville,new jersey,united states,7109.0,us,east,offpa10004888,office supplies,paper,xerox 217,6.48,1,0.0,3.1104,0.24,medium
41180,ca2011112291,2011-04-03,08042011,standard class,ke16420,katrina edelman,corporate,los angeles,california,united states,90008.0,us,west,offen10001415,office supplies,envelopes,staples,11.16,2,0.0,5.58,0.24,medium
31384,ca2014155558,2014-10-27,03112014,standard class,pg18895,paul gonzalez,consumer,rochester,minnesota,united states,55901.0,us,central,offla10000134,office supplies,labels,avery 511,6.16,2,0.0,2.9568,0.23,low
31405,ca2014119004,2014-11-24,29112014,standard class,jm15250,janet martin,consumer,charlotte,north carolina,united states,28205.0,us,south,offar10000390,office supplies,art,newell chalk holder,3.304,1,0.2,1.0738,0.23,medium
31433,ca2013145583,2013-10-14,20102013,standard class,lc16885,lena creighton,consumer,roseville,california,united states,95661.0,us,west,offfa10002988,office supplies,fasteners,ideal clamps,4.02,2,0.0,1.9698,0.23,medium
32049,ca2014126074,2014-10-03,07102014,standard class,rf19735,roland fjeld,consumer,trenton,michigan,united states,48183.0,us,central,offbi10000546,office supplies,binders,avery durable binders,2.88,1,0.0,1.4112,0.23,high
32238,ca2013142958,2013-12-14,21122013,standard class,rw19630,rob williams,corporate,torrance,california,united states,90503.0,us,west,offbi10001759,office supplies,binders,acco pressboard covers with storage hooks 14 78 x 11 dark blue,6.096,2,0.2,2.2098,0.23,medium
33649,ca2014109701,2014-12-03,04122014,same day,am10360,alice mccarthy,corporate,los angeles,california,united states,90032.0,us,west,offar10001868,office supplies,art,prang dustless chalk sticks,10.08,6,0.0,5.04,0.23,high
36058,ca2013117660,2013-12-31,05012014,standard class,bm11785,bryan mills,consumer,columbus,ohio,united states,43229.0,us,east,offla10003720,office supplies,labels,avery 487,5.904,2,0.2,1.9926,0.23,medium
36083,ca2012104346,2012-12-11,16122012,standard class,im15070,irene maddox,consumer,colorado springs,colorado,united states,80906.0,us,west,offar10001545,office supplies,art,newell 326,4.224,3,0.2,0.4752,0.23,medium
36737,us2014153633,2014-11-14,19112014,second class,tc21295,toby carlisle,consumer,jupiter,florida,united states,33458.0,us,south,offar10002335,office supplies,art,dixon oriole pencils,2.064,1,0.2,0.1548,0.23,medium
36823,ca2014166933,2014-04-25,29042014,standard class,mg17890,michael granlund,home office,santa barbara,california,united states,93101.0,us,west,offfa10002676,office supplies,fasteners,colored push pins,1.81,1,0.0,0.6516,0.23,high
37236,ca2014122077,2014-05-20,26052014,standard class,jf15295,jason fortune,consumer,plano,texas,united states,75023.0,us,central,offla10004178,office supplies,labels,avery 491,13.216,4,0.2,4.2952,0.23,medium
38103,ca2014162880,2014-12-26,30122014,standard class,gd14590,giulietta dortch,corporate,everett,washington,united states,98208.0,us,west,offbi10003314,office supplies,binders,tuff stuff recycled round ring binders,3.856,1,0.2,1.3978,0.23,medium
38729,ca2011161249,2011-08-09,13082011,standard class,rd19720,roger demir,consumer,phoenix,arizona,united states,85023.0,us,west,offfa10004838,office supplies,fasteners,super bands 12pack,4.464,3,0.2,-0.9486,0.23,medium
38786,ca2014157196,2014-11-06,10112014,standard class,aa10645,anna andreadi,consumer,san diego,california,united states,92105.0,us,west,offpa10003172,office supplies,paper,xerox 1996,12.96,2,0.0,6.2208,0.23,medium
39190,ca2014125367,2014-07-24,31072014,standard class,nm18445,nathan mautz,home office,new york city,new york,united states,10011.0,us,east,offbi10002412,office supplies,binders,wilson jones snap scratch pad binder tool for ring binders,13.92,3,0.2,4.35,0.23,medium
39202,us2012118766,2012-10-15,22102012,standard class,ls16975,lindsay shagiari,home office,dallas,texas,united states,75217.0,us,central,offen10001415,office supplies,envelopes,staples,4.464,1,0.2,1.674,0.23,medium
39652,ca2014132199,2014-05-04,09052014,standard class,bo11350,bill overfelt,corporate,philadelphia,pennsylvania,united states,19134.0,us,east,offfa10002280,office supplies,fasteners,advantus plastic paper clips,8.0,2,0.2,2.8,0.23,medium
39925,ca2012164084,2012-09-07,12092012,standard class,ag10525,andy gerbode,corporate,new york city,new york,united states,10011.0,us,east,offbi10000605,office supplies,binders,acco pressboard covers with storage hooks 9 12 x 11 executive red,6.096,2,0.2,2.0574,0.23,medium
39978,ca2013143805,2013-12-02,04122013,second class,jd15895,jonathan doherty,corporate,richmond,virginia,united states,23223.0,us,south,offsu10004664,office supplies,supplies,acme softgrip scissors,40.7,5,0.0,11.803,0.23,critical
40842,ca2011166590,2011-10-29,02112011,standard class,nc18625,noah childs,corporate,columbus,indiana,united states,47201.0,us,central,tecac10003433,technology,accessories,maxell 47gb dvdr 5pack,1.98,2,0.0,0.891,0.23,high
32162,ca2011149020,2011-01-11,16012011,standard class,aj10780,anthony jacobs,corporate,springfield,virginia,united states,22153.0,us,south,offla10004272,office supplies,labels,avery 482,2.89,1,0.0,1.3583,0.22,medium
33270,ca2011148950,2011-12-14,19122011,standard class,jd16015,joy daniels,consumer,chicago,illinois,united states,60610.0,us,central,offfa10003059,office supplies,fasteners,assorted color push pins,2.896,2,0.2,0.4706,0.22,medium
33996,ca2011145317,2011-03-18,23032011,standard class,sm20320,sean miller,home office,jacksonville,florida,united states,32216.0,us,south,offar10003183,office supplies,art,avery fluorescent highlighter fourcolor set,8.016,3,0.2,1.002,0.22,medium
34869,us2014126081,2014-06-30,05072014,standard class,fc14335,fred chung,corporate,mesquite,texas,united states,75150.0,us,central,offpa10003953,office supplies,paper,xerox 218,5.184,1,0.2,1.8144,0.22,medium
34875,ca2013104157,2013-07-26,30072013,standard class,mt17815,meg tillman,consumer,jackson,mississippi,united states,39212.0,us,south,offst10000321,office supplies,storage,akro stacking bins,7.89,1,0.0,0.3156,0.22,medium
35238,ca2014117863,2014-05-19,24052014,standard class,ts21340,toby swindell,consumer,new york city,new york,united states,10024.0,us,east,offbi10000605,office supplies,binders,acco pressboard covers with storage hooks 9 12 x 11 executive red,3.048,1,0.2,1.0287,0.22,medium
35383,ca2013111913,2013-08-05,07082013,second class,lc16930,linda cazamias,corporate,sacramento,california,united states,95823.0,us,west,offbi10003291,office supplies,binders,wilson jones leatherlike binders with dubllock round rings,20.952,3,0.2,7.0713,0.22,medium
36580,ca2011133424,2011-03-30,04042011,standard class,dl13600,dorris liebe,corporate,seattle,washington,united states,98105.0,us,west,offst10002957,office supplies,storage,sterilite show offs storage containers,15.84,3,0.0,0.0,0.22,medium
36632,ca2011103331,2011-08-26,01092011,standard class,kb16315,karl braun,consumer,newark,delaware,united states,19711.0,us,east,offpa10002659,office supplies,paper,avoid verbal orders carbonless minifold book,3.38,1,0.0,1.5548,0.22,medium
37857,ca2013160941,2013-07-22,27072013,standard class,dk12835,damala kotsonis,corporate,roseville,california,united states,95661.0,us,west,offla10003766,office supplies,labels,selfadhesive removable labels,3.15,1,0.0,1.512,0.22,high
38104,ca2012128125,2012-03-31,05042012,standard class,eb13705,ed braxton,corporate,houston,texas,united states,77095.0,us,central,offpa10000357,office supplies,paper,white dual perf computer printout paper 2700 sheets 1 part heavyweight 20 lbs 14 78 x 11,98.376,3,0.2,35.6613,0.22,medium
38243,ca2012126466,2012-11-09,13112012,standard class,jo15550,jesus ocampo,home office,roseville,california,united states,95661.0,us,west,offfa10000490,office supplies,fasteners,oic binder clips mini 14 capacity black,2.48,2,0.0,1.1656,0.22,medium
38453,ca2014126718,2014-04-30,05052014,standard class,kt16480,kean thornton,consumer,orange,new jersey,united states,7050.0,us,east,offla10004055,office supplies,labels,colorcoded legal exhibit labels,4.91,1,0.0,2.4059,0.22,medium
38501,ca2012136658,2012-09-10,17092012,standard class,bo11425,bobby odegard,consumer,new york city,new york,united states,10024.0,us,east,offar10000817,office supplies,art,manco drylighter erasable highlighter,6.08,2,0.0,2.0672,0.22,medium
38740,ca2011109932,2011-12-09,11122011,first class,vp21760,victoria pisteka,corporate,brownsville,texas,united states,78521.0,us,central,offst10000036,office supplies,storage,recycled datapak for archival bound computer printouts 1212 x 1212 x 16,237.096,3,0.2,20.7459,0.22,high
39150,ca2012144890,2012-12-25,29122012,standard class,sm20320,sean miller,home office,los angeles,california,united states,90049.0,us,west,offpa10001526,office supplies,paper,xerox 1949,9.96,2,0.0,4.8804,0.22,medium
39895,ca2011141110,2011-11-26,01122011,standard class,ls17200,luke schmidt,corporate,fresno,california,united states,93727.0,us,west,offbi10002012,office supplies,binders,wilson jones easy flow ii sheet lifters,4.32,3,0.2,1.512,0.22,medium
40081,us2014129224,2014-03-18,24032014,standard class,as10630,ann steele,home office,knoxville,tennessee,united states,37918.0,us,south,offla10003190,office supplies,labels,avery 474,4.608,2,0.2,1.6704,0.22,medium
40800,ca2013101329,2013-04-23,30042013,standard class,mm17920,michael moore,consumer,rome,new york,united states,13440.0,us,east,offar10003190,office supplies,art,newell 32,2.88,1,0.0,0.8064,0.22,medium
40953,ca2011156160,2011-09-22,29092011,standard class,as10090,adam shillingsburg,consumer,new york city,new york,united states,10035.0,us,east,offbi10003355,office supplies,binders,cardinal holdit business card pockets,3.984,1,0.2,1.3944,0.22,medium
31643,ca2014134306,2014-07-09,13072014,standard class,td20995,tamara dahlen,consumer,lowell,massachusetts,united states,1852.0,us,east,offar10004027,office supplies,art,binney  smith inktank erasable desk highlighter chisel tip yellow 12box,7.56,3,0.0,3.0996,0.21,medium
31889,ca2011135405,2011-01-10,14012011,standard class,ms17830,melanie seite,consumer,laredo,texas,united states,78041.0,us,central,offar10004078,office supplies,art,newell 312,9.344,2,0.2,1.168,0.21,medium
32365,us2014139955,2014-09-29,01102014,second class,cm12160,charles mccrossin,consumer,brownsville,texas,united states,78521.0,us,central,offsu10001935,office supplies,supplies,staples,1.744,1,0.2,-0.3488,0.21,high
32512,us2014118087,2014-09-10,14092014,standard class,sp20620,stefania perrino,corporate,philadelphia,pennsylvania,united states,19134.0,us,east,offar10003602,office supplies,art,quartet omega colored chalk 12pack,4.672,1,0.2,1.5768,0.21,medium
33096,ca2013121034,2013-08-09,11082013,second class,jf15565,jill fjeld,consumer,dallas,texas,united states,75081.0,us,central,offfa10000585,office supplies,fasteners,oic bulk pack metal binder clips,11.168,4,0.2,3.6296,0.21,critical
33118,ca2013168956,2013-02-16,20022013,standard class,ea14035,erin ashbrook,corporate,chicago,illinois,united states,60623.0,us,central,offfa10000304,office supplies,fasteners,advantus push pins,6.976,4,0.2,1.8312,0.21,medium
34076,ca2014108322,2014-05-01,06052014,standard class,ss20140,saphhira shifley,corporate,pompano beach,florida,united states,33068.0,us,south,tecac10003433,technology,accessories,maxell 47gb dvdr 5pack,2.376,3,0.2,0.7425,0.21,medium
35063,ca2013163153,2013-03-22,26032013,standard class,dm12955,dario medina,corporate,houston,texas,united states,77036.0,us,central,offar10001868,office supplies,art,prang dustless chalk sticks,1.344,1,0.2,0.504,0.21,high
35243,ca2014167871,2014-11-19,24112014,standard class,af10870,art ferguson,consumer,homestead,florida,united states,33030.0,us,south,offsu10001225,office supplies,supplies,staples,2.944,1,0.2,-0.6624,0.21,medium
35998,ca2014140298,2014-05-12,18052014,standard class,jk16120,julie kriz,home office,austin,texas,united states,78745.0,us,central,offpa10003657,office supplies,paper,xerox 1927,6.848,2,0.2,2.14,0.21,medium
36822,ca2014154501,2014-05-01,06052014,standard class,ea14035,erin ashbrook,corporate,los angeles,california,united states,90008.0,us,west,offar10002804,office supplies,art,faber castell colerase pencils,9.78,2,0.0,4.0098,0.21,medium
38870,ca2011100916,2011-10-21,26102011,standard class,fh14275,frank hawley,corporate,newport news,virginia,united states,23602.0,us,south,offar10001022,office supplies,art,sanford liquid accent tankstyle highlighters,2.84,1,0.0,0.8804,0.21,medium
40602,ca2012137603,2012-09-19,24092012,standard class,mh17290,marc harrigan,home office,santa fe,new mexico,united states,87505.0,us,west,offar10001972,office supplies,art,newell 323,8.4,5,0.0,2.184,0.21,medium
40794,ca2014118213,2014-11-06,08112014,first class,ab10060,adam bellavance,home office,greenwood,indiana,united states,46142.0,us,central,offpa10002615,office supplies,paper,ampad gold fibre wirebound steno books 6 x 9 gregg ruled,4.41,1,0.0,2.0286,0.21,high
31995,ca2012119291,2012-05-14,17052012,first class,jo15550,jesus ocampo,home office,chester,pennsylvania,united states,19013.0,us,east,offar10001118,office supplies,art,binney  smith crayola metallic crayons 16color pack,2.696,1,0.2,0.8088,0.2,medium
32090,ca2011156433,2011-09-20,26092011,standard class,es14020,erica smith,consumer,san francisco,california,united states,94110.0,us,west,offla10001569,office supplies,labels,avery 499,9.96,2,0.0,4.5816,0.2,medium
32350,ca2012110667,2012-04-04,08042012,standard class,nf18595,nicole fjeld,home office,new york city,new york,united states,10009.0,us,east,offar10000716,office supplies,art,dixon ticonderoga erasable checking pencils,11.16,2,0.0,4.3524,0.2,medium
33499,ca2012138002,2012-09-06,12092012,standard class,bt11305,beth thompson,home office,seattle,washington,united states,98103.0,us,west,offbi10002160,office supplies,binders,acco hanging data binders,6.096,2,0.2,2.1336,0.2,medium
33931,ca2012116750,2012-07-05,10072012,second class,bf10975,barbara fisher,corporate,fayetteville,north carolina,united states,28314.0,us,south,furfu10003829,furniture,furnishings,stackable trays,4.928,2,0.2,0.7392,0.2,medium
34338,ca2014149559,2014-09-12,13092014,same day,kf16285,karen ferguson,home office,long beach,california,united states,90805.0,us,west,offpa10003172,office supplies,paper,xerox 1996,12.96,2,0.0,6.2208,0.2,critical
35438,ca2013136287,2013-06-14,18062013,standard class,ss20590,sonia sunley,consumer,wichita,kansas,united states,67212.0,us,central,offla10003148,office supplies,labels,avery 51,18.9,3,0.0,8.694,0.2,medium
35542,ca2014117702,2014-11-29,05122014,standard class,ls16975,lindsay shagiari,home office,baltimore,maryland,united states,21215.0,us,east,offar10004582,office supplies,art,bic brite liner grip highlighters,1.64,1,0.0,0.738,0.2,low
36450,us2011121566,2011-06-30,06072011,standard class,cs11860,cari schnelling,consumer,new york city,new york,united states,10011.0,us,east,offar10001026,office supplies,art,sanford uniblazer view highlighters chisel tip yellow,6.6,3,0.0,2.904,0.2,medium
36875,ca2014137498,2014-09-10,15092014,second class,lc17050,liz carlisle,consumer,los angeles,california,united states,90004.0,us,west,offar10003829,office supplies,art,newell 35,6.56,2,0.0,1.9024,0.2,medium
37078,ca2012155586,2012-12-12,16122012,second class,xp21865,xylona preis,consumer,chico,california,united states,95928.0,us,west,offar10001547,office supplies,art,newell 311,2.21,1,0.0,0.5967,0.2,medium
38883,ca2011163223,2011-03-21,25032011,standard class,kh16690,kristen hastings,corporate,springfield,virginia,united states,22153.0,us,south,offar10001573,office supplies,art,american pencil,9.32,4,0.0,2.7028,0.2,medium
39248,ca2012145814,2012-11-19,24112012,standard class,kd16345,katherine ducich,consumer,new york city,new york,united states,10035.0,us,east,offbi10003196,office supplies,binders,accohide poly flexible ring binders,5.984,2,0.2,2.244,0.2,medium
40961,us2012120957,2012-12-07,07122012,same day,kh16690,kristen hastings,corporate,riverside,california,united states,92503.0,us,west,offpa10003953,office supplies,paper,xerox 218,12.96,2,0.0,6.2208,0.2,medium
41129,ca2011133963,2011-05-18,22052011,second class,ga14515,george ashbrook,consumer,dallas,texas,united states,75220.0,us,central,offpa10001526,office supplies,paper,xerox 1949,3.984,1,0.2,1.4442,0.2,medium
32527,ca2014100013,2014-11-07,12112014,standard class,zc21910,zuschuss carroll,consumer,los angeles,california,united states,90045.0,us,west,offar10001022,office supplies,art,sanford liquid accent tankstyle highlighters,5.68,2,0.0,1.7608,0.19,medium
34058,ca2014126536,2014-10-13,15102014,first class,nk18490,neil knudson,home office,san francisco,california,united states,94110.0,us,west,tecac10003709,technology,accessories,maxell 47gb dvdr 5pack,0.99,1,0.0,0.4356,0.19,medium
34886,ca2014146535,2014-11-25,01122014,standard class,fm14290,frank merwin,home office,richmond,kentucky,united states,40475.0,us,south,offbi10000546,office supplies,binders,avery durable binders,2.88,1,0.0,1.4112,0.19,medium
